Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Product Name,Quantity,Unit Price,Sales,Profit,Payment Method,Order Status,Salesperson
ORD00183,11-10-2025,CUST1791,Christopher Smith,West,Rajasthan,Fashion,Jacket,5,2727,13635,2272.24,Net Banking,Returned,Tyler
ORD00184,08-06-2025,CUST1282,Shawn Mills,West,Gujarat,Beauty,Hair Dryer,2,6106,12212,3078.63,Net Banking,Cancelled,David
ORD00185,29-04-2025,CUST1774,Greg Ruiz,East,Karnataka,Home & Kitchen,Cookware,2,21501,43002,11046.82,UPI,Returned,Keith
ORD00186,24-04-2026,CUST0396,Alexis Davis,South,Karnataka,Electronics,Mobile,2,34947,69894,18871.64,Net Banking,Delivered,Paul
ORD00187,22-12-2025,CUST1924,Pamela Jones,South,Maharashtra,Electronics,Laptop,3,23611,70833,5255.02,Net Banking,Returned,Julie
ORD00188,22-02-2025,CUST2888,Gregory Morris,South,Gujarat,Beauty,Skincare,3,49273,147819,32488.64,UPI,Shipped,Lindsey
ORD00189,22-10-2025,CUST1560,Steven Lin,West,Tamil Nadu,Home & Kitchen,Mixer,5,4982,24910,5959.8,UPI,Delivered,Nicholas
ORD00190,08-01-2026,CUST1757,Jeffrey Anderson,North,Gujarat,Fashion,Jacket,3,4574,13722,2611.67,UPI,Returned,Mark
ORD00191,13-02-2025,CUST1180,Kelly Cox,East,Maharashtra,Electronics,Mobile,3,14724,44172,6703.45,Credit Card,Cancelled,Gerald
ORD00192,05-12-2025,CUST1712,Erin Martinez,West,Maharashtra,Beauty,Skincare,4,6731,26924,6974.12,UPI,Shipped,Ann
ORD00193,15-01-2026,CUST0150,James Figueroa,North,Tamil Nadu,Fashion,Shirt,1,21527,21527,5301.98,Credit Card,Delivered,Sharon
ORD00194,27-12-2025,CUST2087,Kevin Jones,East,Delhi,Beauty,Skincare,1,6772,6772,1984.02,Credit Card,Returned,Kimberly
ORD00195,01-08-2025,CUST1829,Joshua Smith,West,Delhi,Home & Kitchen,Mixer,2,39932,79864,20675.58,Credit Card,Delivered,Frances
ORD00196,08-11-2025,CUST2318,Robert Durham,East,Tamil Nadu,Electronics,Headphones,4,29592,118368,19801.37,Debit Card,Delivered,Jeremy
ORD00197,03-12-2025,CUST1393,Paula Collier,South,Karnataka,Electronics,Headphones,3,17148,51444,9640.43,Debit Card,Shipped,Samantha
ORD00198,25-10-2025,CUST1648,Peter Martinez,West,Tamil Nadu,Electronics,Smart Watch,5,46368,231840,40776.84,Debit Card,Delivered,Julia
ORD00199,21-05-2026,CUST2753,Jared Reyes,East,Karnataka,Fashion,Shirt,1,47209,47209,10995.7,Credit Card,Delivered,Robert
ORD00200,07-09-2025,CUST1620,Dale Perez,South,Gujarat,Beauty,Makeup,4,5986,23944,6118.35,UPI,Shipped,Melissa
ORD00201,24-02-2026,CUST1051,Jeremy Obrien,West,Delhi,Home & Kitchen,Mixer,5,17430,87150,4548.98,Debit Card,Delivered,Sergio
ORD00202,10-01-2025,CUST2242,Douglas Berger,North,Karnataka,Beauty,Hair Dryer,3,30451,91353,8381.57,Net Banking,Returned,Michelle
ORD00203,13-11-2025,CUST1935,Crystal Banks,West,Gujarat,Home & Kitchen,Mixer,1,33758,33758,4824.12,Cash on Delivery,Cancelled,Zachary
ORD00204,24-08-2025,CUST1481,Christian Reeves,East,Gujarat,Electronics,Smart Watch,1,24177,24177,4421.36,Cash on Delivery,Cancelled,Dustin
ORD00205,23-05-2025,CUST1075,Matthew Lucas,North,Tamil Nadu,Fashion,Jeans,1,48721,48721,9634.52,Net Banking,Cancelled,Samantha
ORD00206,29-05-2025,CUST0823,Joshua Vargas,North,Gujarat,Electronics,Headphones,2,31849,63698,17626.82,Credit Card,Cancelled,George
ORD00207,12-02-2026,CUST0998,Krystal Miles,South,Gujarat,Electronics,Headphones,2,29429,58858,17012.37,Debit Card,Delivered,Christina
ORD00208,20-01-2025,CUST2706,Dorothy Schultz,North,Gujarat,Home & Kitchen,Table,5,31330,156650,13576.38,Credit Card,Returned,Sarah
ORD00209,31-12-2025,CUST1847,Samuel Chavez,North,Karnataka,Electronics,Laptop,5,8765,43825,5717.44,Credit Card,Returned,Lacey
ORD00210,23-10-2025,CUST1281,Melissa Berry,East,Karnataka,Beauty,Makeup,2,49826,99652,21283.13,Credit Card,Shipped,Jose
ORD00211,13-03-2026,CUST2716,Mike Thornton,South,Gujarat,Home & Kitchen,Table,4,35248,140992,10566.73,Debit Card,Shipped,Katelyn
ORD00212,08-08-2025,CUST0796,Brian Nelson,South,Rajasthan,Beauty,Skincare,3,19261,57783,17218.92,Debit Card,Cancelled,Karen
ORD00213,11-07-2025,CUST1051,Jordan Hayes,East,Rajasthan,Electronics,Laptop,2,44775,89550,17707.27,Debit Card,Delivered,Frank
ORD00214,18-01-2026,CUST0927,Michelle Cardenas,West,Karnataka,Home & Kitchen,Table,1,47675,47675,3242.85,Cash on Delivery,Returned,Nathan
ORD00215,06-01-2025,CUST1865,Timothy Butler,North,Gujarat,Beauty,Perfume,3,31677,95031,26161.15,Cash on Delivery,Cancelled,Janet
ORD00216,25-04-2026,CUST2527,Adrian Collier,West,Delhi,Electronics,Smart Watch,3,46561,139683,14283.86,Cash on Delivery,Returned,John
ORD00217,21-06-2025,CUST0369,Jane Brown,West,Karnataka,Beauty,Hair Dryer,1,26301,26301,2521.15,Cash on Delivery,Delivered,Christopher
ORD00218,15-05-2025,CUST2890,Isaiah Wood,West,Maharashtra,Electronics,Headphones,1,35448,35448,9316.93,UPI,Returned,Timothy
ORD00219,11-01-2026,CUST1527,Timothy Hutchinson,North,Gujarat,Electronics,Smart Watch,4,44330,177320,35997.32,UPI,Shipped,Tammy
ORD00220,02-05-2026,CUST1939,Terry Tapia,South,Delhi,Electronics,Laptop,2,40118,80236,19252.94,UPI,Returned,Louis
ORD00221,26-09-2025,CUST1902,Ariel Smith,North,Gujarat,Beauty,Skincare,5,32650,163250,43060.97,Debit Card,Shipped,Anthony
ORD00222,04-06-2025,CUST2258,Andres Simpson,West,Delhi,Fashion,Shoes,3,7859,23577,1444.43,Cash on Delivery,Shipped,Michelle
ORD00223,10-02-2025,CUST2221,Sherry Rojas,East,Tamil Nadu,Fashion,Shirt,1,39931,39931,7374.1,UPI,Delivered,Nathan
ORD00224,07-02-2025,CUST1492,Catherine Garcia,West,Tamil Nadu,Beauty,Hair Dryer,3,10914,32742,3905.82,Debit Card,Cancelled,Matthew
ORD00225,28-04-2025,CUST2570,Adam Decker,South,Maharashtra,Fashion,Shirt,5,35978,179890,9909.06,Debit Card,Returned,Ryan
ORD00226,02-05-2026,CUST0154,Steven Brown,West,Rajasthan,Electronics,Smart Watch,2,9745,19490,2339.32,Credit Card,Shipped,Joseph
ORD00227,13-03-2025,CUST1686,Jacqueline Turner,North,Maharashtra,Electronics,Mobile,1,17460,17460,3693.29,Credit Card,Delivered,Matthew
ORD00228,28-05-2026,CUST0707,Greg Rhodes,North,Tamil Nadu,Beauty,Skincare,2,34981,69962,18714.21,Credit Card,Shipped,Taylor
ORD00229,30-01-2025,CUST0898,Eric Gonzalez DDS,East,Maharashtra,Electronics,Smart Watch,5,29587,147935,10183.96,UPI,Delivered,Savannah
ORD00230,19-02-2026,CUST1156,Kristy Miller,South,Gujarat,Fashion,Shirt,2,14187,28374,3105.61,Credit Card,Returned,Cheryl
ORD00231,02-05-2025,CUST2385,Cindy Cisneros,South,Gujarat,Home & Kitchen,Cookware,2,21893,43786,3634.14,Debit Card,Delivered,Frank
ORD00232,18-01-2026,CUST0326,Tammie Pollard,West,Gujarat,Beauty,Skincare,2,13953,27906,4857.48,Cash on Delivery,Returned,Tom
ORD00233,03-09-2025,CUST1195,Nicholas Chen DDS,West,Delhi,Beauty,Skincare,4,19929,79716,7981.32,Credit Card,Delivered,Jordan
ORD00234,14-03-2026,CUST1950,Shawn Roy,South,Maharashtra,Home & Kitchen,Table,1,1483,1483,260.99,Debit Card,Shipped,Jenny
ORD00235,12-12-2025,CUST1358,Debra Edwards,East,Karnataka,Electronics,Smart Watch,1,40107,40107,8916.68,Net Banking,Delivered,Kayla
ORD00236,29-04-2025,CUST0063,Kathy Paul,West,Gujarat,Fashion,Shoes,1,49915,49915,6888.59,Net Banking,Returned,Sandy
ORD00237,24-02-2025,CUST0189,George Johnson,West,Karnataka,Fashion,Jeans,5,19123,95615,8776.89,Credit Card,Returned,Ryan
ORD00238,23-10-2025,CUST1030,John Miller,North,Tamil Nadu,Fashion,Shoes,2,35993,71986,20848.49,Net Banking,Shipped,Joshua
ORD00239,07-03-2025,CUST0809,Brandon Myers,South,Karnataka,Electronics,Mobile,2,33160,66320,10936.64,Debit Card,Returned,Amanda
ORD00240,04-07-2025,CUST0488,Beverly Ashley,South,Gujarat,Electronics,Mobile,1,9981,9981,1781.12,Cash on Delivery,Shipped,Monique
ORD00241,23-06-2026,CUST2305,Ashley Scott,West,Tamil Nadu,Beauty,Skincare,5,48187,240935,60394.26,Cash on Delivery,Shipped,Amy
ORD00242,26-07-2025,CUST1151,Richard Lopez,West,Maharashtra,Home & Kitchen,Table,3,28616,85848,17162.62,Net Banking,Shipped,Karen
ORD00243,25-04-2026,CUST2798,Kristopher Hoffman,South,Maharashtra,Electronics,Smart Watch,1,17499,17499,5214.86,UPI,Shipped,Nicholas
ORD00244,11-07-2025,CUST0852,Matthew Miller,East,Delhi,Electronics,Headphones,3,22419,67257,11844.73,Cash on Delivery,Cancelled,Marc
ORD00245,17-09-2025,CUST1023,Emily Church,West,Rajasthan,Home & Kitchen,Mixer,5,35773,178865,43809.7,UPI,Delivered,Melissa
ORD00246,02-05-2025,CUST2260,Jacqueline Brown,North,Gujarat,Beauty,Makeup,1,45010,45010,4832.18,Cash on Delivery,Returned,Paula
ORD00247,18-10-2025,CUST2227,Wendy Stewart,North,Maharashtra,Beauty,Perfume,4,1451,5804,1094.31,Credit Card,Returned,Alexander
ORD00248,03-03-2026,CUST1476,Kristin Boyd DDS,South,Karnataka,Fashion,Jeans,2,20456,40912,3575.01,Debit Card,Cancelled,Valerie
ORD00249,12-01-2026,CUST1356,Jennifer Herrera,East,Tamil Nadu,Fashion,Shoes,4,42721,170884,13129.17,Cash on Delivery,Cancelled,Lance
ORD00250,23-05-2025,CUST1896,Nicholas Maxwell,South,Maharashtra,Electronics,Headphones,4,10984,43936,12289.8,Debit Card,Shipped,Hannah
ORD00251,03-02-2026,CUST0988,Kenneth Perez,North,Rajasthan,Electronics,Smart Watch,5,12351,61755,9734.92,Net Banking,Returned,Ana
ORD00252,13-04-2026,CUST2546,Peter Sanders,East,Tamil Nadu,Fashion,Jacket,4,35534,142136,22131.21,UPI,Cancelled,Brian
ORD00253,20-12-2025,CUST0154,Luke Jimenez,North,Rajasthan,Fashion,Jacket,2,12134,24268,1280.23,Net Banking,Delivered,Diana
ORD00254,23-02-2025,CUST2186,Amy White,North,Rajasthan,Electronics,Mobile,2,3472,6944,1855.27,UPI,Cancelled,Crystal
ORD00255,11-01-2025,CUST2574,Derek Graves,East,Maharashtra,Home & Kitchen,Table,2,19979,39958,3113.42,UPI,Returned,Stephanie
ORD00256,23-07-2025,CUST1786,Ralph Cummings,South,Gujarat,Electronics,Laptop,5,38425,192125,53023.32,Cash on Delivery,Cancelled,Sarah
ORD00257,22-08-2025,CUST0704,Amy Richardson,East,Karnataka,Electronics,Laptop,4,43570,174280,18047.87,UPI,Returned,Katie
ORD00258,03-05-2025,CUST1659,Stacy Bradley,South,Delhi,Fashion,Jeans,1,43823,43823,9771.72,Credit Card,Cancelled,Michael
ORD00259,26-02-2026,CUST2580,Sarah Francis,West,Tamil Nadu,Electronics,Smart Watch,3,1267,3801,734.35,UPI,Shipped,Kristin
ORD00260,31-05-2025,CUST1527,Alison Thomas,North,Gujarat,Electronics,Laptop,2,2611,5222,777.71,UPI,Cancelled,Nathan
ORD00261,07-09-2025,CUST0065,Mark White,East,Karnataka,Fashion,Shirt,3,45234,135702,14019.04,Credit Card,Returned,Melinda
ORD00262,09-02-2026,CUST1163,John Porter,West,Maharashtra,Electronics,Smart Watch,5,47476,237380,41190.91,Credit Card,Shipped,Ryan
ORD00263,08-04-2025,CUST2355,Ms. Abigail Tanner,North,Karnataka,Fashion,Shirt,5,32244,161220,47156.37,Net Banking,Delivered,Tammy
ORD00264,12-05-2025,CUST0373,Julie Richardson,East,Rajasthan,Electronics,Laptop,3,49440,148320,8012.36,Debit Card,Shipped,Elizabeth
ORD00265,27-12-2025,CUST0737,Meghan Soto,East,Tamil Nadu,Beauty,Makeup,2,24378,48756,5667.53,Credit Card,Returned,Aaron
ORD00266,15-09-2025,CUST0845,Ashley Cox,East,Gujarat,Beauty,Makeup,4,1924,7696,567.66,Debit Card,Cancelled,Kelly
ORD00267,11-03-2026,CUST1946,Ralph Blake,West,Karnataka,Beauty,Perfume,5,20455,102275,14977.69,Net Banking,Delivered,Amy
ORD00268,23-06-2025,CUST2063,Tyler Phillips,South,Maharashtra,Home & Kitchen,Mixer,2,11089,22178,3277.38,Cash on Delivery,Shipped,Thomas
ORD00269,25-05-2026,CUST0232,Sandra Reed,South,Delhi,Fashion,Shoes,3,10917,32751,9158.26,UPI,Delivered,Christopher
ORD00270,03-02-2025,CUST0206,Luis Davies,East,Karnataka,Fashion,Jeans,2,37832,75664,21398.97,UPI,Delivered,Christina
ORD00271,23-04-2026,CUST0389,Whitney Blanchard,West,Karnataka,Electronics,Smart Watch,1,33357,33357,2429.05,Cash on Delivery,Returned,Adam
ORD00272,13-03-2025,CUST2097,Lisa Rodriguez,North,Maharashtra,Fashion,Shirt,5,21547,107735,16990.42,Cash on Delivery,Cancelled,Patricia
ORD00273,07-06-2026,CUST0349,Amber Mccarthy,North,Maharashtra,Home & Kitchen,Chair,2,30242,60484,4253.1,Net Banking,Returned,William
ORD00274,23-12-2025,CUST2022,Kimberly Lane,East,Tamil Nadu,Electronics,Smart Watch,4,47692,190768,30371.13,Debit Card,Returned,Candice
ORD00275,07-05-2025,CUST0076,Cameron Baker,East,Gujarat,Beauty,Skincare,4,28053,112212,9655.97,Cash on Delivery,Cancelled,Angela
ORD00276,17-04-2026,CUST1193,Maria Haynes,East,Delhi,Home & Kitchen,Mixer,2,9626,19252,3494.05,Cash on Delivery,Cancelled,Megan
ORD00277,26-04-2026,CUST1817,Christine Oliver,East,Maharashtra,Fashion,Jacket,5,18824,94120,21553.46,Net Banking,Delivered,Jacob
ORD00278,31-12-2025,CUST0304,Richard Berry,North,Karnataka,Fashion,Shoes,4,46725,186900,20275.38,Cash on Delivery,Cancelled,Jenna
ORD00279,11-11-2025,CUST1003,Jennifer Williams,East,Tamil Nadu,Fashion,Shoes,2,43570,87140,23229.31,Debit Card,Delivered,Steven
ORD00280,25-02-2026,CUST1208,James Livingston,East,Gujarat,Fashion,Jacket,3,24258,72774,8098.63,Net Banking,Returned,Lisa
ORD00281,25-04-2025,CUST1218,Abigail Bowers,North,Tamil Nadu,Home & Kitchen,Cookware,2,24232,48464,8018.72,UPI,Returned,Steven
ORD00282,05-08-2025,CUST1772,Sean Oliver,South,Tamil Nadu,Beauty,Hair Dryer,3,44688,134064,25167.77,Debit Card,Returned,Jeremiah
ORD00283,17-09-2025,CUST0382,Anthony Taylor,East,Delhi,Beauty,Hair Dryer,4,35696,142784,14238.29,UPI,Delivered,Ariel
ORD00284,02-09-2025,CUST2516,Holly Jackson,South,Maharashtra,Electronics,Headphones,5,49895,249475,46470.16,UPI,Delivered,Jacob
ORD00285,19-03-2026,CUST1782,Rachel Rosales,East,Delhi,Beauty,Perfume,5,17582,87910,19071.58,Credit Card,Shipped,Megan
ORD00286,13-12-2025,CUST2537,Charles Clarke,North,Maharashtra,Beauty,Makeup,1,39764,39764,9935.16,Debit Card,Delivered,Linda
ORD00287,04-09-2025,CUST1274,Kara Castillo,North,Gujarat,Beauty,Hair Dryer,4,14069,56276,11738.67,Net Banking,Cancelled,Wanda
ORD00288,16-02-2025,CUST1873,Jill Anderson,North,Delhi,Beauty,Makeup,5,12973,64865,18031.73,Credit Card,Cancelled,Lawrence
ORD00289,23-01-2025,CUST1675,Heather Faulkner,East,Maharashtra,Home & Kitchen,Mixer,1,8928,8928,608.4,Credit Card,Delivered,Randy
ORD00290,18-10-2025,CUST0590,Andrew Ruiz,North,Delhi,Home & Kitchen,Mixer,4,48835,195340,13719,UPI,Returned,Christina
ORD00291,06-03-2025,CUST2483,Samuel Duncan,South,Rajasthan,Electronics,Headphones,1,48799,48799,10060.63,Credit Card,Shipped,Laura
ORD00292,25-02-2025,CUST0648,Alex Carson,North,Karnataka,Beauty,Hair Dryer,5,42861,214305,62254.6,Cash on Delivery,Shipped,Robert
ORD00293,14-09-2025,CUST2457,Mrs. Anna Vazquez,East,Delhi,Electronics,Headphones,5,32836,164180,34470.06,Credit Card,Delivered,John
ORD00294,28-05-2025,CUST1604,Vanessa Dunlap,South,Maharashtra,Beauty,Makeup,1,24781,24781,2012.1,Cash on Delivery,Shipped,John
ORD00295,20-04-2025,CUST1362,Brianna Martin,South,Karnataka,Fashion,Jacket,3,25522,76566,17986.84,Net Banking,Cancelled,Stephanie
ORD00296,12-09-2025,CUST1545,Steven Black,East,Karnataka,Fashion,Shoes,3,21119,63357,8674.74,UPI,Cancelled,Tonya
ORD00297,25-01-2026,CUST0943,Daniel Gonzalez,North,Maharashtra,Beauty,Perfume,1,9240,9240,747.68,Cash on Delivery,Returned,Paula
ORD00298,23-05-2026,CUST2400,Cynthia Moore,South,Karnataka,Beauty,Skincare,3,13379,40137,10628.86,Net Banking,Cancelled,Kerri
ORD00299,24-11-2025,CUST1893,Tyler Perez,East,Delhi,Home & Kitchen,Mixer,2,12813,25626,5102.93,UPI,Delivered,Cole
ORD00300,05-01-2025,CUST1066,Mrs. Stephanie Peters,East,Karnataka,Beauty,Hair Dryer,5,41617,208085,14017.07,Net Banking,Returned,Ryan
ORD00301,17-02-2025,CUST2606,Christopher Johnson,North,Karnataka,Home & Kitchen,Table,4,42037,168148,48330.22,Credit Card,Shipped,John
ORD00302,05-03-2026,CUST1700,Joshua Raymond,South,Maharashtra,Fashion,Shoes,4,41085,164340,8541.87,UPI,Returned,Tonya
ORD00303,30-05-2025,CUST2872,William Wilson,East,Delhi,Home & Kitchen,Chair,2,32846,65692,16560.94,Net Banking,Cancelled,Joshua
ORD00304,07-07-2025,CUST0197,Chelsea Boyd,West,Karnataka,Fashion,Jeans,5,28491,142455,23434.99,Net Banking,Cancelled,Teresa
ORD00305,17-04-2025,CUST2519,Charles Young,South,Maharashtra,Fashion,Shoes,3,24730,74190,4849.28,Debit Card,Delivered,Michael
ORD00306,29-05-2025,CUST1423,Melissa Chapman,North,Maharashtra,Beauty,Hair Dryer,2,38232,76464,17507.89,Credit Card,Shipped,Kelsey
ORD00307,06-06-2025,CUST1669,Rachel Berry,North,Karnataka,Electronics,Smart Watch,5,47654,238270,46320.75,UPI,Shipped,Willie
ORD00308,26-07-2025,CUST0489,Justin Wise,East,Maharashtra,Electronics,Laptop,3,18048,54144,12459.91,Credit Card,Cancelled,Anthony
ORD00309,21-01-2026,CUST2181,Cameron Ramirez,West,Tamil Nadu,Beauty,Hair Dryer,3,18251,54753,7070.43,UPI,Cancelled,Tanner
ORD00310,04-04-2025,CUST2410,Melanie Johnson,East,Gujarat,Electronics,Smart Watch,5,4899,24495,3550.55,Net Banking,Cancelled,Christine
ORD00311,12-08-2025,CUST0178,Joseph Brooks,South,Gujarat,Electronics,Mobile,3,19202,57606,14294.38,UPI,Returned,Kimberly
ORD00312,15-02-2025,CUST1770,Mark Scott,South,Maharashtra,Fashion,Jeans,4,44107,176428,47288.18,Net Banking,Cancelled,Charles
ORD00313,10-03-2026,CUST1267,Stephanie Richardson,North,Karnataka,Home & Kitchen,Cookware,2,9896,19792,5630.75,Debit Card,Shipped,Donna
ORD00314,24-09-2025,CUST1241,Kristi Francis,West,Gujarat,Home & Kitchen,Cookware,5,30047,150235,23698.16,Cash on Delivery,Returned,Timothy
ORD00315,14-08-2025,CUST2276,Kenneth Johnson,East,Delhi,Fashion,Jacket,2,19425,38850,2794.84,Credit Card,Cancelled,Lauren
ORD00316,15-04-2025,CUST1535,Cindy Washington,West,Karnataka,Beauty,Skincare,5,11430,57150,10412.24,Debit Card,Shipped,Charlene
ORD00317,30-05-2026,CUST0519,John Green,South,Gujarat,Fashion,Jeans,4,4738,18952,2438.88,Credit Card,Delivered,Timothy
ORD00318,20-04-2026,CUST1715,Juan Johns,East,Karnataka,Electronics,Mobile,2,25056,50112,9592.44,Debit Card,Shipped,Mark
ORD00319,03-03-2026,CUST0393,Jason Johnson,East,Tamil Nadu,Fashion,Jeans,2,6719,13438,1357.6,Cash on Delivery,Delivered,Claudia
ORD00320,01-03-2025,CUST1870,Amanda West,East,Maharashtra,Home & Kitchen,Mixer,1,16978,16978,2602.05,Debit Card,Delivered,Janet
ORD00321,15-01-2026,CUST2108,Alicia Bartlett,West,Rajasthan,Home & Kitchen,Table,4,26743,106972,7540.91,Cash on Delivery,Cancelled,Hannah
ORD00322,01-03-2025,CUST1897,Carolyn Williams,North,Rajasthan,Electronics,Headphones,4,12222,48888,4681.13,Credit Card,Delivered,Jonathan
ORD00323,14-05-2025,CUST2256,Francisco Lane,West,Karnataka,Electronics,Laptop,1,7403,7403,1389.42,Debit Card,Shipped,Anthony
ORD00324,11-04-2026,CUST1000,Joshua Collins,North,Delhi,Electronics,Smart Watch,3,38353,115059,24096.76,Debit Card,Returned,Pamela
ORD00325,23-05-2025,CUST0372,Brian James,East,Gujarat,Home & Kitchen,Chair,4,33261,133044,34516.37,Debit Card,Cancelled,Tyrone
ORD00326,03-01-2026,CUST1040,Jose Boyd,East,Rajasthan,Electronics,Mobile,4,39119,156476,39487.4,Cash on Delivery,Cancelled,Stephen
ORD00327,21-01-2026,CUST0104,Joy Walker,West,Gujarat,Electronics,Headphones,5,29526,147630,42108.37,Credit Card,Delivered,Michael
ORD00328,20-11-2025,CUST0626,Laura Roberts,West,Maharashtra,Home & Kitchen,Cookware,2,2876,5752,962.63,Net Banking,Returned,Angel
ORD00329,10-03-2025,CUST2451,Jennifer Sparks,South,Delhi,Fashion,Jeans,2,30030,60060,3528.26,Credit Card,Returned,Steven
ORD00330,19-11-2025,CUST1483,Robert Anderson,East,Delhi,Home & Kitchen,Table,5,32953,164765,48977.61,UPI,Delivered,Barbara
ORD00331,31-08-2025,CUST0374,Amber Diaz,North,Maharashtra,Beauty,Makeup,3,22147,66441,11167.32,Credit Card,Delivered,Paul
ORD00332,27-11-2025,CUST2084,Erin Walker,West,Tamil Nadu,Electronics,Laptop,5,26169,130845,35498.08,UPI,Returned,Ashley
ORD00333,11-08-2025,CUST1946,Nancy Rivas,South,Delhi,Fashion,Shoes,4,16483,65932,4147.76,UPI,Returned,Jeremy
ORD00334,12-09-2025,CUST0737,Lisa Jennings,East,Gujarat,Beauty,Hair Dryer,3,43289,129867,21480.78,Cash on Delivery,Delivered,Carla
ORD00335,29-03-2025,CUST2777,Alejandro Glover,East,Maharashtra,Home & Kitchen,Mixer,2,34100,68200,11327.42,Debit Card,Shipped,Shannon
ORD00336,07-06-2025,CUST2901,Shari Pena,East,Maharashtra,Home & Kitchen,Cookware,4,29701,118804,16439.38,Debit Card,Delivered,Todd
ORD00337,22-05-2025,CUST0459,Micheal Guerrero,North,Maharashtra,Beauty,Skincare,5,29290,146450,24315.56,Credit Card,Cancelled,Timothy
ORD00338,08-03-2026,CUST0685,Jacob Campbell,West,Karnataka,Electronics,Mobile,1,1354,1354,81.95,UPI,Delivered,Robert
ORD00339,05-05-2025,CUST2974,Jonathan Hoover,South,Rajasthan,Fashion,Jeans,1,16545,16545,2917.24,Net Banking,Shipped,Christy
ORD00340,19-02-2025,CUST2774,Kimberly Williams,North,Gujarat,Fashion,Jeans,3,14470,43410,9504.85,Cash on Delivery,Delivered,Patricia
ORD00341,03-03-2025,CUST0439,Marissa Patterson,East,Gujarat,Electronics,Headphones,5,43417,217085,46888.58,Credit Card,Cancelled,Tammy
ORD00342,20-01-2025,CUST0341,Brandy Cameron,South,Rajasthan,Fashion,Jacket,3,37251,111753,7267.35,Debit Card,Shipped,Jordan
ORD00343,04-07-2025,CUST1797,Nathan Newton,East,Rajasthan,Home & Kitchen,Mixer,4,8591,34364,5000.57,Debit Card,Cancelled,Jacob
ORD00344,06-03-2025,CUST2380,Lindsey Benton,West,Tamil Nadu,Beauty,Hair Dryer,3,41817,125451,7783.63,Credit Card,Returned,Keith
ORD00345,06-05-2025,CUST1659,Ricardo Walton,East,Gujarat,Fashion,Jacket,3,19340,58020,15297.1,Cash on Delivery,Cancelled,Sheryl
ORD00346,23-05-2025,CUST2483,Craig Henderson,North,Rajasthan,Beauty,Skincare,3,13897,41691,5609.69,UPI,Delivered,Kenneth
ORD00347,16-12-2025,CUST2355,James Moore,North,Karnataka,Beauty,Skincare,3,17984,53952,15784.69,UPI,Delivered,Carlos
ORD00348,04-11-2025,CUST2123,Lisa Lee,South,Tamil Nadu,Electronics,Laptop,2,29861,59722,5870.13,Net Banking,Returned,Michael
ORD00349,16-08-2025,CUST2450,Michael Patel,North,Rajasthan,Electronics,Mobile,1,19507,19507,2280.88,Debit Card,Delivered,Amanda
ORD00350,22-06-2025,CUST0371,Debra Williams,West,Tamil Nadu,Fashion,Jacket,3,28928,86784,8130.03,Credit Card,Cancelled,Keith
ORD00351,18-11-2025,CUST2543,Brandi Warren,South,Rajasthan,Beauty,Makeup,2,31929,63858,18346.02,Debit Card,Returned,Brooke
ORD00352,23-10-2025,CUST0734,Jared Skinner,East,Rajasthan,Home & Kitchen,Mixer,5,41018,205090,48884.01,Net Banking,Cancelled,Benjamin
